149	3	0.7892340.01784740.0179895
150	0	0.6720870.01510230.0529325
150	1	0.6336740.01510230.118203
150	2	0.7128740.01510230.111148
150	3	0.6872560.06397450.10074
151	0	0.7098530.02745950.140694
151	1	0.6306530.02745950.14775
151	2	0.659290.06744830.178093
151	3	0.6842350.07633170.130286
152	0	0.6963540.03294980.0327627
152	1	0.737140.03294980.0909779
152	2	0.7364670.09070530.0327627
152	3	0.7115220.08182190.0805697
153	0	0.03860060.8302820.0975892
153	1	0.09630430.7717710.0474773
153	2	0.1058110.7647960.0932497
153	3	0.03860060.772040.105233
154	0	0.1211510.7828860.0754022
154	1	0.05394020.8483720.0797418
154	2	0.103580.848670.0296299
154	3	0.1116440.7898610.0296299
155	0	0.1945860.836340.0141444
155	1	0.1543530.7800460.0599168
155	2	0.1367820.8458290.0141444
155	3	0.1448460.787020.0141444
156	0	0.10960.7378030.042657
156	1	0.05189650.7380720.100413
156	2	0.0949230.6863910.07717
156	3	0.1191070.7308280.0884294
157	0	0.2219680.8085730.0141444
157	1	0.2527720.7282090.0141444
157	2	0.1817340.7522790.0599168
157	3	0.1722270.7592540.0141444
158	0	0.2522930.6726060.0113006
158	1	0.1717480.7036510.0113006
158	2	0.1790330.6264220.0113006
158	3	0.222160.6432910.04787
159	0	0.1927350.6369970.0585351
159	1	0.1423230.6973570.0219657
159	2	0.1496080.6201290.0219657
159	3	0.1276460.6459460.0564787
160	0	0.2529790.6943160.025445
160	1	0.1724350.7253610.025445
160	2	0.2228460.6650010.0620144
160	3	0.1819420.7183860.0712174
161	0	0.2650710.5541610.0113006
161	1	0.2743230.6373160.0113006
161	2	0.2010630.5911330.0113006
161	3	0.244190.6080010.04787
162	0	0.1717470.5581620.0792234
162	1	0.2408560.5354750.027335
162	2	0.1768480.5724470.027335
162	3	0.2199750.5893150.0639044
163	0	0.1502820.591850.0380001
163	1	0.1934090.6087180.0745695
163	2	0.1283210.6176670.0725131
163	3	0.1451810.5775650.0898885
164	0	0.1934210.6587070.0726795
164	1	0.143010.7190670.0361101
164	2	0.1283320.6676560.0706232
164	3	0.1525160.7120930.0818825
165	0	0.05416250.5968880.139885
165	1	0.1265220.6255340.161308
165	2	0.114050.5817380.125912
165	3	0.0971890.6218410.108537
166	0	0.197950.6439610.0996517
166	1	0.1621950.6566040.150366
166	2	0.1570450.6973470.108855
166	3	0.1328610.652910.0975953
167	0	0.05779640.5800820.161289
167	1	0.1301560.6087280.182711
167	2	0.1125820.5506470.199204
167	3	0.1176840.5649320.147316
168	0	0.03822520.6337880.172549
168	1	0.03822520.7104210.164443
168	2	0.08956470.6863660.241037
168	3	0.1105850.6624340.193972
169	0	0.03565640.7018840.133592
169	1	0.1080160.6538970.163121
169	2	0.03565640.6252510.141698
169	3	0.07868280.6502030.11035
170	0	0.1956870.6178370.101542
170	1	0.1599320.630480.152256
170	2	0.1305980.6267860.0994853
170	3	0.1474590.5866840.116861
171	0	0.05642550.7233260.127385
171	1	0.1287850.6753390.156913
171	2	0.0994520.6716460.104142
171	3	0.1236360.7160820.115402
172	0	0.0551550.6010110.18677
172	1	0.1064950.6535890.255258
172	2	0.1099410.5715760.224686
172	3	0.1275150.6296570.208193
173	0	0.1640160.6025730.185803
173	1	0.2012280.5540080.174383
173	2	0.1464420.5444920.202296
173	3	0.1515430.5587770.150407
174	0	0.1963860.5222220.163947
174	1	0.1435040.4679230.141594
174	2	0.14160.5127050.191859
174	3	0.1467010.526990.139971
175	0	0.2162510.6039710.11432
175	1	0.1804960.6166140.165034
175	2	0.1680230.5728180.129639
175	3	0.2177080.568050.153615
176	0	0.2546330.5295880.0507784
176	1	0.1855240.5522740.102667
176	2	0.2352090.5475060.126643
176	3	0.2337520.5834270.0873478
177	0	0.2183020.4582070.110209
177	1	0.1616110.4550570.122319
177	2	0.2144930.5093570.144672
177	3	0.1648080.5141250.120696
178	0	0.1871520.5253670.10416
178	1	0.256260.5026810.0522717
178	2	0.2368360.5205990.128136
178	3	0.2406450.469450.0936733
179	0	0.05618170.8983290.102998
179	1	0.1362640.8852790.123459
179	2	0.1058220.8986260.0528862
179	3	0.1082670.9490440.103345
180	0	0.1764040.8824390.092381
180	1	0.1708570.9462030.0218082
180	2	0.2037650.8862960.0218082
180	3	0.1459610.8957860.0218082
181	0	0.1209240.8823330.156657
181	1	0.04084210.8861450.193515
181	2	0.09292750.9460970.136543
181	3	0.04084210.8953820.136196
182	0	0.1048290.8486630.158912
182	1	0.02474680.803470.146095
182	2	0.02474680.8524750.19577
182	3	0.02474680.8617130.138451
183	0	0.1592970.9009510.107974
183	1	0.153750.9647160.0374007
183	2	0.1288540.9142980.0374007
183	3	0.13130.9647160.0878593
184	0	0.1436970.8598780.0359526
184	1	0.1612680.7940940.081725
184	2	0.2015020.8503880.0359526
184	3	0.174140.846530.106525
185	0	0.06085560.8624210.10155
185	1	0.1280660.7969350.0972104
185	2	0.1104950.8627180.0514381
185	3	0.1409380.8493710.122011
186	0	0.1255980.8312810.139858
186	1	0.0455160.8443310.119397
186	2	0.1127260.7788450.115058
186	3	0.0455160.7860880.127041
187	0	0.2295350.8315940.0478145
187	1	0.2624470.7802650.0862004
187	2	0.2021730.8277370.118387
187	3	0.1893010.77530.0935869
188	0	0.2475090.8079520.0260063
188	1	0.2072750.7516580.0717787
188	2	0.2783130.7275880.0260063
188	3	0.2804210.7566240.0643922
189	0	0.2785210.6936950.0373069
189	1	0.2074830.7177650.0830793
189	2	0.2483880.664380.0738763
189	3	0.2806290.7227310.0756927
190	0	0.3561360.8166520.0118619
190	1	0.282650.8232950.0118619
190	2	0.3134540.7429310.0118619
190	3	0.3155630.7719660.0502477
191	0	0.3315510.6563950.0932174
191	1	0.2776760.6498920.0762696
191	2	0.3099170.7082430.078086
191	3	0.3078090.6792080.0397002
192	0	0.3638380.5850040.0113006
192	1	0.3034970.5527140.0113006
192	2	0.2826160.6065540.04787
192	3	0.3127490.635870.0113006
